ip;int;mac;exp;vrf;tag_inner;tag_outer;tag_vlanid
10.228.163.86;ae31.3534;e4:27:71:18:b0:6c;102;IPTV;;;
10.228.163.89;ae31.3534;e4:27:71:46:16:15;809;IPTV;;;
10.228.163.91;ae31.3534;e4:27:71:5f:0e:7f;21;IPTV;;;
10.228.163.100;ae31.3534;e4:27:71:46:14:ee;173;IPTV;;;
10.228.163.101;ae31.3534;00:02:9b:a2:5e:7f;710;IPTV;;;
10.228.163.103;ae31.3534;00:1a:79:24:5e:e7;783;IPTV;;;
10.228.163.105;ae31.3534;e4:27:71:5f:9b:81;549;IPTV;;;
10.228.163.107;ae31.3534;e4:27:71:52:7a:9c;1042;IPTV;;;
10.228.163.114;ae31.3534;00:1a:79:24:5f:36;1243;IPTV;;;
10.228.163.119;ae31.3534;e4:27:71:1f:33:40;514;IPTV;;;
10.228.163.121;ae31.3534;e4:27:71:1f:67:fc;307;IPTV;;;
10.228.163.124;ae31.3534;e4:27:71:26:77:de;251;IPTV;;;
10.228.163.128;ae31.3534;e4:27:71:2b:2f:bb;575;IPTV;;;
10.228.163.133;ae31.3534;e4:27:71:18:69:5b;1297;IPTV;;;
10.228.163.137;ae31.3534;60:ce:86:2d:4d:67;976;IPTV;;;
10.228.163.138;ae31.3534;e4:27:71:11:23:02;954;IPTV;;;
10.228.163.139;ae31.3534;e4:27:71:47:be:c7;714;IPTV;;;
10.228.163.143;ae31.3534;e4:27:71:18:99:64;761;IPTV;;;
10.228.163.149;ae31.3534;e4:27:71:1f:67:e0;165;IPTV;;;
10.228.163.155;ae31.3534;e4:27:71:25:09:ad;250;IPTV;;;
10.228.163.157;ae31.3534;e4:27:71:27:23:b0;131;IPTV;;;
10.228.163.162;ae31.3534;e4:27:71:27:80:cd;710;IPTV;;;
10.228.163.169;ae31.3534;e4:27:71:1f:32:94;312;IPTV;;;
10.228.163.175;ae31.3534;e4:27:71:13:af:42;132;IPTV;;;
10.228.163.177;ae31.3534;00:1a:79:24:60:2c;179;IPTV;;;
10.228.163.185;ae31.3534;e4:27:71:0c:6d:08;872;IPTV;;;
10.228.163.189;ae31.3534;e4:27:71:45:f5:b5;497;IPTV;;;
10.228.163.192;ae31.3534;e4:27:71:1f:b9:6e;459;IPTV;;;
10.228.163.194;ae31.3534;e4:27:71:6b:92:ba;966;IPTV;;;
10.228.163.199;ae31.3534;00:1a:79:24:5e:72;252;IPTV;;;
10.228.163.204;ae31.3534;e4:27:71:18:9c:f0;777;IPTV;;;
10.228.163.207;ae31.3534;e4:27:71:14:54:8c;952;IPTV;;;
10.228.163.214;ae31.3534;00:1a:79:0f:63:72;28;IPTV;;;
10.228.163.215;ae31.3534;e4:27:71:65:45:a1;230;IPTV;;;
10.228.163.221;ae31.3534;e4:27:71:18:36:a9;1038;IPTV;;;
10.228.163.224;ae31.3534;e4:27:71:02:42:29;314;IPTV;;;
10.228.163.237;ae31.3534;78:23:ae:d7:5a:5b;637;IPTV;;;
10.228.163.240;ae31.3534;00:02:9b:8a:68:e4;569;IPTV;;;
10.228.163.241;ae31.3534;e4:27:71:1d:e5:4d;1250;IPTV;;;
10.228.163.246;ae31.3534;e4:27:71:10:1e:da;821;IPTV;;;
10.228.163.249;ae31.3534;e4:27:71:58:7b:ea;1150;IPTV;;;
10.228.163.250;ae31.3534;e4:27:71:0c:23:2a;896;IPTV;;;
10.228.163.251;ae31.3534;e4:27:71:46:1f:04;931;IPTV;;;
10.228.164.0;ae31.3534;e4:27:71:1f:4f:d3;79;IPTV;;;
10.228.164.1;ae31.3534;e4:27:71:1e:e8:bc;1163;IPTV;;;
10.228.164.5;ae31.3534;e4:27:71:0c:69:29;127;IPTV;;;
10.228.164.6;ae31.3534;e4:27:71:68:e1:22;548;IPTV;;;
10.228.164.16;ae31.3534;e4:27:71:6c:0c:44;635;IPTV;;;
10.228.164.17;ae31.3534;e4:27:71:0f:f4:1c;1060;IPTV;;;
10.228.164.22;ae31.3534;e4:27:71:1f:0b:79;962;IPTV;;;
10.228.164.24;ae31.3534;e4:27:71:18:bf:21;491;IPTV;;;
10.228.164.35;ae31.3534;00:02:9b:a0:05:50;98;IPTV;;;
10.228.164.39;ae31.3534;bc:64:4b:74:b0:0c;163;IPTV;;;
10.228.164.40;ae31.3534;1c:bb:a8:0e:02:ae;669;IPTV;;;
10.228.164.41;ae31.3534;e4:27:71:13:ea:3b;753;IPTV;;;
10.228.164.42;ae31.3534;e4:27:71:47:6c:99;515;IPTV;;;
10.228.164.44;ae31.3534;00:1a:79:24:61:a1;2;IPTV;;;
10.228.164.49;ae31.3534;e4:27:71:67:f1:73;567;IPTV;;;
10.228.164.68;ae31.3534;e4:27:71:51:7c:d3;47;IPTV;;;
10.228.164.70;ae31.3534;e4:27:71:18:b3:e7;398;IPTV;;;
10.228.164.75;ae31.3534;e4:27:71:1f:42:88;885;IPTV;;;
10.228.164.82;ae31.3534;ec:4c:4d:70:5b:ca;115;IPTV;;;
10.228.164.87;ae31.3534;e4:27:71:5f:92:32;1215;IPTV;;;
10.228.164.88;ae31.3534;1c:bb:a8:16:a7:d2;677;IPTV;;;
10.228.164.89;ae31.3534;e4:27:71:1f:53:4c;571;IPTV;;;
10.228.164.90;ae31.3534;e4:27:71:6c:1b:7b;819;IPTV;;;
10.228.164.93;ae31.3534;e4:27:71:55:c2:9b;818;IPTV;;;
10.228.164.95;ae31.3534;00:1a:79:0b:c3:f1;1301;IPTV;;;
10.228.164.98;ae31.3534;1c:bb:a8:14:19:33;198;IPTV;;;
10.228.164.108;ae31.3534;e4:27:71:13:cf:34;1067;IPTV;;;
10.228.164.109;ae31.3534;d8:af:81:04:db:b9;676;IPTV;;;
10.228.164.112;ae31.3534;ec:4c:4d:74:27:8c;510;IPTV;;;
10.228.164.115;ae31.3534;e4:27:71:52:55:a3;32;IPTV;;;
10.228.164.116;ae31.3534;e4:27:71:67:f0:8a;322;IPTV;;;
10.228.164.135;ae31.3534;e4:27:71:0c:6c:18;1030;IPTV;;;
10.228.164.136;ae31.3534;ec:4c:4d:6e:c7:17;210;IPTV;;;
10.228.164.139;ae31.3534;1c:bb:a8:05:f5:86;406;IPTV;;;
10.228.164.140;ae31.3534;e4:27:71:26:8f:bc;223;IPTV;;;
10.228.164.141;ae31.3534;e4:27:71:1e:e8:53;295;IPTV;;;
10.228.164.142;ae31.3534;e4:27:71:1f:52:e8;918;IPTV;;;
10.228.164.147;ae31.3534;78:23:ae:d7:78:2f;554;IPTV;;;
10.228.164.149;ae31.3534;ec:4c:4d:6d:ee:76;749;IPTV;;;
10.228.164.155;ae31.3534;e4:27:71:45:f7:c2;382;IPTV;;;
10.228.164.158;ae31.3534;e4:27:71:26:78:24;1336;IPTV;;;
10.228.164.159;ae31.3534;ec:4c:4d:69:e6:7d;1003;IPTV;;;
10.228.164.162;ae31.3534;00:1a:79:0b:5b:6d;88;IPTV;;;
10.228.164.166;ae31.3534;e4:27:71:4e:b8:d0;282;IPTV;;;
10.228.164.171;ae31.3534;e4:27:71:27:97:bd;525;IPTV;;;
10.228.164.173;ae31.3534;bc:64:4b:75:0e:43;309;IPTV;;;
10.228.164.174;ae31.3534;e4:27:71:13:bf:a7;821;IPTV;;;
10.228.164.177;ae31.3534;00:02:9b:a0:05:30;260;IPTV;;;
10.228.164.179;ae31.3534;e4:27:71:46:2e:74;837;IPTV;;;
10.228.164.186;ae31.3534;e4:27:71:1f:51:a5;224;IPTV;;;
10.228.164.187;ae31.3534;ec:4c:4d:f2:1b:f1;500;IPTV;;;
10.228.164.190;ae31.3534;e4:27:71:11:22:f1;1351;IPTV;;;
10.228.164.195;ae31.3534;e4:27:71:27:aa:d3;609;IPTV;;;
10.228.164.196;ae31.3534;1c:bb:a8:17:af:35;961;IPTV;;;
10.228.164.206;ae31.3534;e4:27:71:0a:13:37;1052;IPTV;;;
10.228.164.213;ae31.3534;1c:bb:a8:05:fc:aa;442;IPTV;;;
10.228.164.224;ae31.3534;ec:4c:4d:73:94:d2;965;IPTV;;;
10.228.164.227;ae31.3534;ec:4c:4d:73:f5:68;696;IPTV;;;
10.228.164.229;ae31.3534;e4:27:71:00:85:2b;439;IPTV;;;
10.228.164.231;ae31.3534;e4:27:71:60:e7:83;24;IPTV;;;
10.228.164.235;ae31.3534;00:02:9b:9f:93:25;1385;IPTV;;;
10.228.164.239;ae31.3534;bc:64:4b:75:07:18;610;IPTV;;;
10.228.164.247;ae31.3534;e4:27:71:4f:12:5c;911;IPTV;;;
10.228.164.248;ae31.3534;e4:27:71:4b:9f:e5;1002;IPTV;;;
10.228.164.249;ae31.3534;e4:27:71:6b:a8:c8;111;IPTV;;;
10.228.164.253;ae31.3534;ec:4c:4d:6e:22:4b;541;IPTV;;;
10.228.165.1;ae31.3534;00:1a:79:12:e6:40;772;IPTV;;;
10.228.165.8;ae31.3534;e4:27:71:11:71:fc;304;IPTV;;;
10.228.165.11;ae31.3534;00:02:9b:89:39:47;754;IPTV;;;
10.228.165.16;ae31.3534;e4:27:71:0f:cf:03;847;IPTV;;;
10.228.165.17;ae31.3534;bc:64:4b:74:b0:89;669;IPTV;;;
10.228.165.18;ae31.3534;ec:4c:4d:74:2c:12;120;IPTV;;;
10.228.165.22;ae31.3534;e4:27:71:67:bb:43;430;IPTV;;;
10.228.165.26;ae31.3534;e4:27:71:4b:86:3c;496;IPTV;;;
10.228.165.27;ae31.3534;d8:af:81:03:6d:18;811;IPTV;;;
10.228.165.29;ae31.3534;e4:27:71:27:9e:6e;858;IPTV;;;
10.228.165.30;ae31.3534;1c:bb:a8:05:99:86;334;IPTV;;;
10.228.165.37;ae31.3534;e4:27:71:67:bb:2a;197;IPTV;;;
10.228.165.38;ae31.3534;e4:27:71:18:bb:e5;1152;IPTV;;;
10.228.165.41;ae31.3534;e4:27:71:13:f1:a9;91;IPTV;;;
10.228.165.46;ae31.3534;00:1a:79:0d:c9:6b;303;IPTV;;;
10.228.165.48;ae31.3534;e4:27:71:13:d7:6e;984;IPTV;;;
10.228.165.53;ae31.3534;ec:4c:4d:74:2d:6a;28;IPTV;;;
10.228.165.61;ae31.3534;1c:bb:a8:06:02:49;643;IPTV;;;
10.228.165.62;ae31.3534;e4:27:71:18:8f:d3;1289;IPTV;;;
10.228.165.70;ae31.3534;00:1a:79:12:e3:fd;952;IPTV;;;
10.228.165.71;ae31.3534;e4:27:71:67:d2:9c;996;IPTV;;;
10.228.165.76;ae31.3534;00:1a:79:13:ae:c3;1146;IPTV;;;
10.228.165.82;ae31.3534;1c:bb:a8:26:fd:e8;184;IPTV;;;
10.228.165.84;ae31.3534;00:1a:79:06:c4:15;840;IPTV;;;
10.228.165.85;ae31.3534;e4:27:71:13:a4:c7;625;IPTV;;;
10.228.165.92;ae31.3534;e4:27:71:1e:99:34;662;IPTV;;;
10.228.165.98;ae31.3534;e4:27:71:13:bf:56;810;IPTV;;;
10.228.165.106;ae31.3534;e4:27:71:27:6c:32;400;IPTV;;;
10.228.165.111;ae31.3534;e4:27:71:40:88:6f;230;IPTV;;;
10.228.165.122;ae31.3534;e4:27:71:67:f1:64;158;IPTV;;;
10.228.165.125;ae31.3534;e4:27:71:5f:b1:0e;412;IPTV;;;
10.228.165.127;ae31.3534;e4:27:71:1f:8b:38;421;IPTV;;;
10.228.165.138;ae31.3534;e4:27:71:25:7e:80;1241;IPTV;;;
10.228.165.139;ae31.3534;e4:27:71:27:7b:13;917;IPTV;;;
10.228.165.142;ae31.3534;e4:27:71:08:f4:73;194;IPTV;;;
10.228.165.143;ae31.3534;00:1a:79:0f:63:ed;459;IPTV;;;
10.228.165.145;ae31.3534;ec:4c:4d:66:c1:1e;895;IPTV;;;
10.228.165.154;ae31.3534;e4:27:71:6b:a8:a4;699;IPTV;;;
10.228.165.156;ae31.3534;1c:bb:a8:05:ff:a1;407;IPTV;;;
10.228.165.157;ae31.3534;e4:27:71:6b:a9:30;1131;IPTV;;;
10.228.165.159;ae31.3534;00:1a:79:05:31:be;982;IPTV;;;
10.228.165.161;ae31.3534;e4:27:71:26:51:44;1306;IPTV;;;
10.228.165.163;ae31.3534;38:6b:bb:d3:ec:14;1379;IPTV;;;
10.228.165.164;ae31.3534;ec:4c:4d:74:28:2b;323;IPTV;;;
10.228.165.165;ae31.3534;e4:27:71:6b:a9:65;326;IPTV;;;
10.228.165.171;ae31.3534;e4:27:71:1f:1b:92;473;IPTV;;;
10.228.165.173;ae31.3534;e4:27:71:6b:a5:bc;1142;IPTV;;;
10.228.165.174;ae31.3534;e4:27:71:6b:8a:47;1131;IPTV;;;
10.228.165.175;ae31.3534;d8:af:81:03:58:cf;720;IPTV;;;
10.228.165.176;ae31.3534;e4:27:71:09:04:96;747;IPTV;;;
10.228.165.178;ae31.3534;e4:27:71:27:79:d5;768;IPTV;;;
10.228.165.180;ae31.3534;e4:27:71:5e:ac:66;218;IPTV;;;
10.228.165.188;ae31.3534;e4:27:71:13:17:22;415;IPTV;;;
10.228.165.190;ae31.3534;e4:27:71:14:af:ad;1111;IPTV;;;
10.228.165.196;ae31.3534;e4:27:71:6b:a3:42;598;IPTV;;;
10.228.165.197;ae31.3534;ec:4c:4d:f2:1e:bb;643;IPTV;;;
10.228.165.200;ae31.3534;e4:27:71:13:c5:8a;1050;IPTV;;;
10.228.165.204;ae31.3534;ec:4c:4d:74:25:7a;597;IPTV;;;
10.228.165.214;ae31.3534;e4:27:71:13:e9:6b;580;IPTV;;;
10.228.165.216;ae31.3534;e4:27:71:18:b3:53;761;IPTV;;;
10.228.165.227;ae31.3534;e4:27:71:11:3a:0f;912;IPTV;;;
10.228.165.235;ae31.3534;e4:27:71:46:2d:c1;1;IPTV;;;
10.228.165.239;ae31.3534;e4:27:71:6b:92:7f;163;IPTV;;;
10.228.165.240;ae31.3534;d8:af:81:04:d7:e6;723;IPTV;;;
10.228.165.252;ae31.3534;e4:27:71:65:45:99;348;IPTV;;;
10.228.166.7;ae31.3534;1c:bb:a8:23:44:4a;59;IPTV;;;
10.228.166.23;ae31.3534;1c:bb:a8:24:4e:38;801;IPTV;;;
10.228.166.27;ae31.3534;e4:27:71:27:a3:ca;828;IPTV;;;
10.228.166.28;ae31.3534;e4:27:71:01:c9:de;947;IPTV;;;
10.228.166.29;ae31.3534;e4:27:71:27:9c:70;400;IPTV;;;
10.228.166.30;ae31.3534;e4:27:71:1f:da:7c;772;IPTV;;;
10.228.166.32;ae31.3534;e4:27:71:27:7b:78;750;IPTV;;;
10.228.166.35;ae31.3534;e4:27:71:4c:f4:06;670;IPTV;;;
10.228.166.42;ae31.3534;e4:27:71:29:e7:48;1108;IPTV;;;
10.228.166.45;ae31.3534;e4:27:71:1f:19:ad;460;IPTV;;;
10.228.166.52;ae31.3534;ec:4c:4d:66:b4:ee;617;IPTV;;;
10.228.166.61;ae31.3534;e4:27:71:26:90:3b;176;IPTV;;;
10.228.166.67;ae31.3534;e4:27:71:27:50:be;1;IPTV;;;
10.228.166.72;ae31.3534;e4:27:71:18:bb:e6;439;IPTV;;;
10.228.166.76;ae31.3534;e4:27:71:1f:59:3b;7;IPTV;;;
10.228.166.78;ae31.3534;e4:27:71:1f:0c:14;741;IPTV;;;
10.228.166.80;ae31.3534;e4:27:71:62:7f:0b;1191;IPTV;;;
10.228.166.82;ae31.3534;ec:4c:4d:71:f8:f0;417;IPTV;;;
10.228.166.91;ae31.3534;00:02:9b:89:a0:95;9;IPTV;;;
10.228.166.93;ae31.3534;ec:4c:4d:74:28:1c;584;IPTV;;;
10.228.166.95;ae31.3534;e4:27:71:4c:b1:2b;166;IPTV;;;
10.228.166.114;ae31.3534;e4:27:71:27:80:83;1253;IPTV;;;
10.228.166.120;ae31.3534;00:07:67:b2:23:b3;777;IPTV;;;
10.228.166.126;ae31.3534;ec:4c:4d:6e:d0:ec;1237;IPTV;;;
10.228.166.132;ae31.3534;1c:bb:a8:1a:85:8c;522;IPTV;;;
10.228.166.145;ae31.3534;1c:bb:a8:1a:4f:c0;463;IPTV;;;
10.228.166.149;ae31.3534;e4:27:71:0f:38:1a;117;IPTV;;;
10.228.166.150;ae31.3534;1c:bb:a8:27:06:4d;400;IPTV;;;
10.228.166.155;ae31.3534;00:1a:79:13:ac:6b;407;IPTV;;;
10.228.166.157;ae31.3534;e4:27:71:18:8c:f7;647;IPTV;;;
10.228.166.159;ae31.3534;e4:27:71:5d:c3:7d;81;IPTV;;;
10.228.166.160;ae31.3534;e4:27:71:67:f1:a9;369;IPTV;;;
10.228.166.164;ae31.3534;d8:af:81:04:ff:88;848;IPTV;;;
10.228.166.182;ae31.3534;e4:27:71:02:47:8a;441;IPTV;;;
10.228.166.183;ae31.3534;e4:27:71:1f:2c:06;481;IPTV;;;
10.228.166.184;ae31.3534;e4:27:71:6b:ac:70;414;IPTV;;;
10.228.166.190;ae31.3534;e4:27:71:60:de:97;751;IPTV;;;
10.228.166.192;ae31.3534;e4:27:71:1f:1b:75;747;IPTV;;;
10.228.166.195;ae31.3534;ec:4c:4d:72:37:4b;345;IPTV;;;
10.228.166.197;ae31.3534;1c:bb:a8:1a:2a:76;517;IPTV;;;
10.228.166.202;ae31.3534;e4:27:71:0b:f2:e8;549;IPTV;;;
10.228.166.205;ae31.3534;ec:4c:4d:72:40:4a;507;IPTV;;;
10.228.166.209;ae31.3534;e4:27:71:18:68:a6;686;IPTV;;;
10.228.166.211;ae31.3534;e4:27:71:62:7f:92;701;IPTV;;;
10.228.166.214;ae31.3534;ec:4c:4d:6e:f8:b3;674;IPTV;;;
10.228.166.216;ae31.3534;e4:27:71:5f:92:81;212;IPTV;;;
10.228.166.217;ae31.3534;e4:27:71:18:8c:c6;1263;IPTV;;;
10.228.166.222;ae31.3534;e4:27:71:13:a4:50;1409;IPTV;;;
10.228.166.224;ae31.3534;e4:27:71:46:2b:2b;821;IPTV;;;
10.228.166.227;ae31.3534;e4:27:71:6b:ac:aa;786;IPTV;;;
10.228.166.228;ae31.3534;1c:bb:a8:28:17:ae;409;IPTV;;;
10.228.166.236;ae31.3534;ec:4c:4d:73:8f:22;572;IPTV;;;
10.228.166.242;ae31.3534;e4:27:71:68:8c:8d;764;IPTV;;;
10.228.166.247;ae31.3534;e4:27:71:13:c9:b0;940;IPTV;;;
10.228.166.251;ae31.3534;e4:27:71:5f:99:78;507;IPTV;;;
10.228.167.3;ae31.3534;00:1a:79:13:b0:46;1136;IPTV;;;
10.228.167.4;ae31.3534;1c:bb:a8:05:f6:d0;734;IPTV;;;
10.228.167.8;ae31.3534;e4:27:71:29:67:e5;226;IPTV;;;
10.228.167.11;ae31.3534;e4:27:71:1f:0b:ac;978;IPTV;;;
10.228.167.12;ae31.3534;e4:27:71:46:15:79;1224;IPTV;;;
10.228.167.14;ae31.3534;e4:27:71:62:72:b4;1116;IPTV;;;
10.228.167.15;ae31.3534;e4:27:71:6b:a9:2b;1122;IPTV;;;
10.228.167.16;ae31.3534;00:02:9b:9f:c1:a2;341;IPTV;;;
10.228.167.19;ae31.3534;1c:bb:a8:0f:97:14;315;IPTV;;;
10.228.167.26;ae31.3534;1c:bb:a8:0e:05:65;215;IPTV;;;
10.228.167.41;ae31.3534;d8:af:81:03:52:05;520;IPTV;;;
10.228.167.43;ae31.3534;ec:4c:4d:74:27:c4;80;IPTV;;;
10.228.167.44;ae31.3534;e4:27:71:13:e9:21;980;IPTV;;;
10.228.167.47;ae31.3534;ec:4c:4d:72:36:fe;38;IPTV;;;
10.228.167.54;ae31.3534;ec:4c:4d:73:90:3a;1252;IPTV;;;
10.228.167.60;ae31.3534;ec:4c:4d:72:40:6b;1201;IPTV;;;
10.228.167.62;ae31.3534;e4:27:71:4c:fa:8d;1180;IPTV;;;
10.228.167.63;ae31.3534;e4:27:71:18:6f:0c;501;IPTV;;;
10.228.167.66;ae31.3534;e4:27:71:1f:32:3c;919;IPTV;;;
10.228.167.70;ae31.3534;e4:27:71:14:51:d5;1019;IPTV;;;
10.228.167.76;ae31.3534;e4:27:71:25:09:9f;1134;IPTV;;;
10.228.167.84;ae31.3534;e4:27:71:1e:c1:06;164;IPTV;;;
10.228.167.88;ae31.3534;e4:27:71:24:f5:41;1334;IPTV;;;
10.228.167.95;ae31.3534;e4:27:71:26:77:7e;981;IPTV;;;
10.228.167.98;ae31.3534;e4:27:71:16:e4:ee;903;IPTV;;;
10.228.167.101;ae31.3534;e4:27:71:18:9c:78;30;IPTV;;;
10.228.167.106;ae31.3534;e4:27:71:1f:b7:ec;819;IPTV;;;
10.228.167.108;ae31.3534;e4:27:71:13:a3:5d;686;IPTV;;;
10.228.167.113;ae31.3534;e4:27:71:1f:88:75;470;IPTV;;;
10.228.167.115;ae31.3534;1c:bb:a8:05:9d:09;239;IPTV;;;
10.228.167.120;ae31.3534;1c:bb:a8:0f:9f:fa;714;IPTV;;;
10.228.167.122;ae31.3534;e4:27:71:13:a4:cd;99;IPTV;;;
10.228.167.124;ae31.3534;e4:27:71:26:e7:6a;1067;IPTV;;;
10.228.167.125;ae31.3534;1c:bb:a8:17:b1:88;1256;IPTV;;;
10.228.167.127;ae31.3534;e4:27:71:6b:a7:35;1089;IPTV;;;
10.228.167.131;ae31.3534;e4:27:71:26:c6:ab;480;IPTV;;;
10.228.167.133;ae31.3534;e4:27:71:17:94:cd;410;IPTV;;;
10.228.167.135;ae31.3534;00:07:67:b2:7c:95;333;IPTV;;;
10.228.167.136;ae31.3534;e4:27:71:26:51:f9;140;IPTV;;;
10.228.167.137;ae31.3534;e4:27:71:1f:03:b3;277;IPTV;;;
10.228.167.140;ae31.3534;e4:27:71:1f:69:63;33;IPTV;;;
10.228.167.142;ae31.3534;e4:27:71:18:35:18;39;IPTV;;;
10.228.167.144;ae31.3534;1c:bb:a8:06:02:67;1086;IPTV;;;
10.228.167.145;ae31.3534;e4:27:71:4d:2a:bd;29;IPTV;;;
10.228.167.149;ae31.3534;e4:27:71:11:72:b5;567;IPTV;;;
10.228.167.150;ae31.3534;e4:27:71:25:2b:7e;565;IPTV;;;
10.228.167.154;ae31.3534;e4:27:71:6b:a9:1f;902;IPTV;;;
10.228.167.161;ae31.3534;e4:27:71:5f:92:4e;839;IPTV;;;
10.228.167.164;ae31.3534;e4:27:71:00:03:59;415;IPTV;;;
10.228.167.166;ae31.3534;e4:27:71:48:0b:02;207;IPTV;;;
10.228.167.167;ae31.3534;1c:bb:a8:22:a4:23;1103;IPTV;;;
10.228.167.171;ae31.3534;e4:27:71:27:4f:fd;885;IPTV;;;
10.228.167.173;ae31.3534;e4:27:71:18:b0:fa;706;IPTV;;;
10.228.167.180;ae31.3534;e4:27:71:18:b3:bd;1281;IPTV;;;
10.228.167.185;ae31.3534;ec:4c:4d:66:24:a2;568;IPTV;;;
10.228.167.188;ae31.3534;e4:27:71:1f:2b:e2;438;IPTV;;;
10.228.167.189;ae31.3534;e4:27:71:00:bd:36;883;IPTV;;;
10.228.167.190;ae31.3534;ec:4c:4d:72:40:aa;231;IPTV;;;
10.228.167.192;ae31.3534;e4:27:71:18:60:34;178;IPTV;;;
10.228.167.195;ae31.3534;e4:27:71:67:bd:b1;601;IPTV;;;
10.228.167.202;ae31.3534;e4:27:71:46:13:3f;1187;IPTV;;;
10.228.167.211;ae31.3534;e4:27:71:1f:32:97;1022;IPTV;;;
10.228.167.214;ae31.3534;e4:27:71:1f:1a:15;951;IPTV;;;
10.228.167.216;ae31.3534;e4:27:71:03:38:39;462;IPTV;;;
10.228.167.231;ae31.3534;e4:27:71:1e:fd:21;1128;IPTV;;;
10.228.167.234;ae31.3534;e4:27:71:13:a4:47;923;IPTV;;;
10.228.167.236;ae31.3534;ec:4c:4d:73:90:7a;856;IPTV;;;
10.228.167.242;ae31.3534;e4:27:71:18:bf:f4;69;IPTV;;;
10.228.167.244;ae31.3534;e4:27:71:18:98:39;1126;IPTV;;;
10.228.167.246;ae31.3534;e4:27:71:52:e1:c6;1;IPTV;;;
10.228.167.249;ae31.3534;e4:27:71:1d:e5:ce;662;IPTV;;;
10.228.168.1;ae31.3534;e4:27:71:55:fc:b6;1273;IPTV;;;
10.228.168.2;ae31.3534;e4:27:71:13:ce:44;159;IPTV;;;
10.228.168.4;ae31.3534;e4:27:71:0b:f2:7b;857;IPTV;;;
10.228.168.14;ae31.3534;e4:27:71:5f:99:b0;49;IPTV;;;
10.228.168.18;ae31.3534;1c:bb:a8:0c:45:53;2;IPTV;;;
10.228.168.19;ae31.3534;d8:af:81:02:30:2a;724;IPTV;;;
10.228.168.30;ae31.3534;00:1a:79:06:57:27;848;IPTV;;;
10.228.168.31;ae31.3534;e4:27:71:4c:f8:f1;1152;IPTV;;;
10.228.168.36;ae31.3534;1c:bb:a8:1b:8a:44;631;IPTV;;;
10.228.168.42;ae31.3534;1c:bb:a8:24:73:3b;458;IPTV;;;
10.228.168.57;ae31.3534;00:1a:79:06:50:59;246;IPTV;;;
10.228.168.58;ae31.3534;e4:27:71:18:8f:a9;879;IPTV;;;
10.228.168.62;ae31.3534;e4:27:71:18:5c:f8;133;IPTV;;;
10.228.168.66;ae31.3534;e4:27:71:13:da:34;483;IPTV;;;
10.228.168.74;ae31.3534;e4:27:71:13:bf:95;881;IPTV;;;
10.228.168.83;ae31.3534;e4:27:71:12:31:a1;414;IPTV;;;
10.228.168.87;ae31.3534;bc:64:4b:77:a6:83;638;IPTV;;;
10.228.168.89;ae31.3534;e4:27:71:26:c6:44;560;IPTV;;;
10.228.168.98;ae31.3534;e4:27:71:40:8d:33;580;IPTV;;;
10.228.168.105;ae31.3534;e4:27:71:13:da:3f;555;IPTV;;;
10.228.168.106;ae31.3534;e4:27:71:00:15:54;186;IPTV;;;
10.228.168.115;ae31.3534;ec:4c:4d:70:e2:91;1261;IPTV;;;
10.228.168.119;ae31.3534;e4:27:71:18:bb:db;405;IPTV;;;
10.228.168.120;ae31.3534;e4:27:71:6b:a8:b9;950;IPTV;;;
10.228.168.125;ae31.3534;e4:27:71:4c:e5:da;141;IPTV;;;
10.228.168.127;ae31.3534;e4:27:71:1f:8c:28;768;IPTV;;;
10.228.168.132;ae31.3534;e4:27:71:5f:99:fc;774;IPTV;;;
10.228.168.134;ae31.3534;e4:27:71:27:77:02;920;IPTV;;;
10.228.168.137;ae31.3534;e4:27:71:5f:0d:05;163;IPTV;;;
10.228.168.142;ae31.3534;e4:27:71:62:73:32;258;IPTV;;;
10.228.168.152;ae31.3534;1c:bb:a8:0c:30:b6;130;IPTV;;;
10.228.168.154;ae31.3534;ec:4c:4d:72:3d:36;1194;IPTV;;;
10.228.168.157;ae31.3534;ec:4c:4d:71:eb:0f;566;IPTV;;;
10.228.168.158;ae31.3534;e4:27:71:0c:40:7c;360;IPTV;;;
10.228.168.159;ae31.3534;ec:4c:4d:66:44:28;163;IPTV;;;
10.228.168.161;ae31.3534;e4:27:71:18:b0:b4;1114;IPTV;;;
10.228.168.163;ae31.3534;e4:27:71:4d:1f:7c;11;IPTV;;;
10.228.168.169;ae31.3534;e4:27:71:26:52:cc;1046;IPTV;;;
10.228.168.181;ae31.3534;e4:27:71:18:bf:db;195;IPTV;;;
10.228.168.182;ae31.3534;e4:27:71:12:30:dc;1248;IPTV;;;
10.228.168.184;ae31.3534;e4:27:71:1e:fd:1f;773;IPTV;;;
10.228.168.187;ae31.3534;e4:27:71:1f:1b:85;890;IPTV;;;
10.228.168.188;ae31.3534;e4:27:71:25:7f:d1;77;IPTV;;;
10.228.168.190;ae31.3534;00:02:9b:9f:c3:9d;765;IPTV;;;
10.228.168.192;ae31.3534;e4:27:71:2a:ad:c4;140;IPTV;;;
10.228.168.198;ae31.3534;e4:27:71:14:66:0c;175;IPTV;;;
10.228.168.219;ae31.3534;e4:27:71:46:2c:60;1190;IPTV;;;
10.228.168.220;ae31.3534;e4:27:71:4b:ba:73;281;IPTV;;;
