ip;int;mac;exp;vrf
11.90.231.42;lag-3:29*;ac:cb:51:00:4f:7d;00h43m39s;USI_ROS_UIK
11.90.231.43;lag-3:29*;ac:cb:51:00:54:06;03h34m47s;USI_ROS_UIK
11.90.129.2;lag-3:29*;ac:cb:51:00:4f:18;00h18m11s;USI_ROS_UIK
11.90.129.3;lag-3:29*;ac:cb:51:00:52:24;02h56m39s;USI_ROS_UIK
11.90.129.4;lag-3:29*;ac:cb:51:00:53:67;03h04m41s;USI_ROS_UIK
11.90.129.5;lag-3:29*;ac:cb:51:00:53:78;03h23m25s;USI_ROS_UIK
11.90.129.6;lag-3:29*;ac:cb:51:00:53:6b;00h29m49s;USI_ROS_UIK
11.90.129.7;lag-3:29*;ac:cb:51:00:54:b2;03h41m05s;USI_ROS_UIK
11.90.129.8;lag-3:29*;ac:cb:51:00:54:28;00h18m11s;USI_ROS_UIK
11.90.129.9;lag-3:29*;ac:cb:51:00:53:7f;01h15m42s;USI_ROS_UIK
11.90.129.10;lag-3:29*;ac:cb:51:00:52:00;03h59m54s;USI_ROS_UIK
11.90.129.11;lag-3:29*;ac:cb:51:00:53:db;01h51m01s;USI_ROS_UIK
11.90.129.12;lag-3:29*;ac:cb:51:00:4f:6c;01h36m29s;USI_ROS_UIK
11.90.129.13;lag-3:29*;ac:cb:51:00:58:df;03h56m33s;USI_ROS_UIK
11.90.129.14;lag-3:29*;ac:cb:51:00:52:77;01h03m33s;USI_ROS_UIK
11.90.129.15;lag-3:29*;ac:cb:51:00:53:6f;01h53m01s;USI_ROS_UIK
11.90.129.16;lag-3:29*;ac:cb:51:00:54:08;03h54m52s;USI_ROS_UIK
11.90.129.17;lag-3:29*;ac:cb:51:00:52:d9;02h21m04s;USI_ROS_UIK
11.90.129.18;lag-3:29*;ac:cb:51:00:53:7c;03h04m56s;USI_ROS_UIK
11.90.129.19;lag-3:29*;ac:cb:51:00:52:13;02h55m57s;USI_ROS_UIK
11.90.129.20;lag-3:29*;ac:cb:51:00:51:e0;01h49m22s;USI_ROS_UIK
11.90.129.21;lag-3:29*;ac:cb:51:00:53:e4;03h15m10s;USI_ROS_UIK
11.90.129.22;lag-3:29*;ac:cb:51:00:53:53;00h23m02s;USI_ROS_UIK
11.90.129.23;lag-3:29*;ac:cb:51:00:56:61;00h27m31s;USI_ROS_UIK
11.90.129.24;lag-3:29*;ac:cb:51:00:52:27;00h54m18s;USI_ROS_UIK
11.90.129.25;lag-3:29*;ac:cb:51:00:4f:0a;02h50m50s;USI_ROS_UIK
11.90.129.26;lag-3:29*;ac:cb:51:00:53:74;03h15m40s;USI_ROS_UIK
11.90.129.27;lag-3:29*;ac:cb:51:00:53:69;02h58m35s;USI_ROS_UIK
11.90.129.28;lag-3:29*;ac:cb:51:00:53:52;03h49m37s;USI_ROS_UIK
11.90.129.29;lag-3:29*;ac:cb:51:00:53:93;02h07m27s;USI_ROS_UIK
11.90.129.30;lag-3:29*;ac:cb:51:00:53:0f;02h21m41s;USI_ROS_UIK
11.90.129.31;lag-3:29*;ac:cb:51:00:53:9b;03h59m16s;USI_ROS_UIK
11.90.129.32;lag-3:29*;ac:cb:51:00:53:e3;02h49m10s;USI_ROS_UIK
11.90.129.33;lag-3:29*;ac:cb:51:00:51:5b;00h18m06s;USI_ROS_UIK
11.90.129.34;lag-3:29*;ac:cb:51:00:54:15;00h48m52s;USI_ROS_UIK
11.90.129.35;lag-3:29*;ac:cb:51:00:4f:0d;00h42m04s;USI_ROS_UIK
11.90.129.36;lag-3:29*;ac:cb:51:00:53:86;03h04m35s;USI_ROS_UIK
11.90.129.37;lag-3:29*;ac:cb:51:00:54:00;02h09m21s;USI_ROS_UIK
11.90.129.38;lag-3:29*;ac:cb:51:00:53:30;03h25m43s;USI_ROS_UIK
11.90.129.39;lag-3:29*;ac:cb:51:00:52:14;02h00m33s;USI_ROS_UIK
11.90.129.40;lag-3:29*;ac:cb:51:00:53:59;03h54m48s;USI_ROS_UIK
11.90.129.41;lag-3:29*;ac:cb:51:00:58:a0;03h12m42s;USI_ROS_UIK
11.90.129.42;lag-3:29*;ac:cb:51:00:52:f0;03h55m46s;USI_ROS_UIK
11.90.129.43;lag-3:29*;ac:cb:51:00:54:16;00h05m35s;USI_ROS_UIK
11.90.137.2;lag-3:29*;ac:cb:51:00:56:dd;02h27m13s;USI_ROS_UIK
11.90.137.3;lag-3:29*;98:df:82:48:73:bd;02h07m14s;USI_ROS_UIK
11.90.137.4;lag-3:29*;98:df:82:48:71:b6;02h09m25s;USI_ROS_UIK
11.90.137.5;lag-3:29*;98:df:82:48:73:90;02h43m47s;USI_ROS_UIK
11.90.137.6;lag-3:29*;98:df:82:48:74:6a;01h58m20s;USI_ROS_UIK
11.90.137.7;lag-3:29*;98:df:82:48:74:4c;03h14m53s;USI_ROS_UIK
11.90.137.8;lag-3:29*;98:df:82:48:74:22;03h46m51s;USI_ROS_UIK
11.90.137.9;lag-3:29*;98:df:82:48:74:a0;00h36m57s;USI_ROS_UIK
11.90.137.10;lag-3:29*;98:df:82:48:74:b3;03h26m25s;USI_ROS_UIK
11.90.137.11;lag-3:29*;98:df:82:48:74:3d;00h40m39s;USI_ROS_UIK
11.90.137.12;lag-3:29*;98:df:82:48:73:cb;02h05m12s;USI_ROS_UIK
11.90.137.13;lag-3:29*;ac:cb:51:00:59:75;02h38m29s;USI_ROS_UIK
11.90.137.14;lag-3:29*;ac:cb:51:00:56:c2;03h40m42s;USI_ROS_UIK
11.90.137.15;lag-3:29*;98:df:82:48:72:4f;02h01m36s;USI_ROS_UIK
11.90.137.16;lag-3:29*;ac:cb:51:00:5b:0d;03h15m57s;USI_ROS_UIK
11.90.137.17;lag-3:29*;98:df:82:48:72:0f;02h16m19s;USI_ROS_UIK
11.90.137.18;lag-3:29*;ac:cb:51:00:59:c1;00h50m49s;USI_ROS_UIK
11.90.137.19;lag-3:29*;98:df:82:48:73:b5;02h26m31s;USI_ROS_UIK
11.90.137.20;lag-3:29*;98:df:82:48:71:02;03h22m22s;USI_ROS_UIK
11.90.137.21;lag-3:29*;ac:cb:51:00:57:fd;01h19m40s;USI_ROS_UIK
11.90.137.22;lag-3:29*;ac:cb:51:00:56:48;02h07m35s;USI_ROS_UIK
11.90.137.23;lag-3:29*;98:df:82:48:74:64;01h11m44s;USI_ROS_UIK
11.90.137.24;lag-3:29*;98:df:82:48:74:bd;01h52m58s;USI_ROS_UIK
11.90.137.25;lag-3:29*;98:df:82:48:71:f4;01h48m12s;USI_ROS_UIK
11.90.137.26;lag-3:29*;98:df:82:48:74:88;02h43m16s;USI_ROS_UIK
11.90.137.27;lag-3:29*;98:df:82:48:74:c3;01h16m08s;USI_ROS_UIK
11.90.137.28;lag-3:29*;98:df:82:48:73:b8;03h39m38s;USI_ROS_UIK
11.90.137.29;lag-3:29*;98:df:82:48:73:c5;00h56m35s;USI_ROS_UIK
11.90.137.30;lag-3:29*;98:df:82:48:70:3c;01h21m20s;USI_ROS_UIK
11.90.137.31;lag-3:29*;98:df:82:48:74:7c;02h56m23s;USI_ROS_UIK
11.90.137.32;lag-3:29*;98:df:82:48:72:c1;02h44m47s;USI_ROS_UIK
11.90.137.33;lag-3:29*;ac:cb:51:00:5a:ef;01h52m00s;USI_ROS_UIK
11.90.137.34;lag-3:29*;ac:cb:51:00:56:4c;03h23m25s;USI_ROS_UIK
11.90.137.35;lag-3:29*;ac:cb:51:00:58:db;00h11m03s;USI_ROS_UIK
11.90.137.36;lag-3:29*;ac:cb:51:00:57:85;01h48m08s;USI_ROS_UIK
11.90.137.37;lag-3:29*;98:df:82:48:74:8a;00h41m47s;USI_ROS_UIK
11.90.137.38;lag-3:29*;ac:cb:51:00:59:97;01h38m48s;USI_ROS_UIK
11.90.137.39;lag-3:29*;98:df:82:48:72:fb;01h29m00s;USI_ROS_UIK
11.90.137.40;lag-3:29*;98:df:82:48:70:c6;03h52m30s;USI_ROS_UIK
11.90.137.41;lag-3:29*;ac:cb:51:00:57:d0;01h15m06s;USI_ROS_UIK
11.90.137.42;lag-3:29*;58:50:ed:0d:9d:2c;00h00m44s;USI_ROS_UIK
11.90.137.43;lag-3:29*;58:50:ed:0d:9d:16;01h15m12s;USI_ROS_UIK
11.90.144.2;lag-3:73*;ac:cb:51:00:55:ad;03h59m55s;USI_ROS_UIK
11.90.144.3;lag-3:73*;ac:cb:51:00:5a:58;03h51m49s;USI_ROS_UIK
11.90.144.4;lag-3:73*;ac:cb:51:00:57:ea;03h20m11s;USI_ROS_UIK
11.90.144.5;lag-3:73*;ac:cb:51:00:59:11;03h52m37s;USI_ROS_UIK
11.90.144.6;lag-3:73*;ac:cb:51:00:56:98;01h08m51s;USI_ROS_UIK
11.90.144.7;lag-3:73*;ac:cb:51:00:58:e8;03h40m33s;USI_ROS_UIK
11.90.144.8;lag-3:73*;ac:cb:51:00:55:af;03h29m58s;USI_ROS_UIK
11.90.144.9;lag-3:73*;ac:cb:51:00:58:dc;03h51m22s;USI_ROS_UIK
11.90.144.10;lag-3:73*;ac:cb:51:00:59:10;03h58m24s;USI_ROS_UIK
11.90.144.11;lag-3:73*;ac:cb:51:00:59:9a;00h54m41s;USI_ROS_UIK
11.90.144.12;lag-3:73*;ac:cb:51:00:58:38;03h48m38s;USI_ROS_UIK
11.90.144.13;lag-3:73*;ac:cb:51:00:5c:05;03h47m19s;USI_ROS_UIK
11.90.144.14;lag-3:73*;ac:cb:51:00:5a:c7;03h37m43s;USI_ROS_UIK
11.90.144.15;lag-3:73*;ac:cb:51:00:5b:13;03h48m26s;USI_ROS_UIK
11.90.144.16;lag-3:73*;ac:cb:51:00:58:c1;03h36m48s;USI_ROS_UIK
11.90.144.17;lag-3:73*;ac:cb:51:00:5a:cd;03h40m04s;USI_ROS_UIK
11.90.144.18;lag-3:73*;ac:cb:51:00:57:94;03h52m22s;USI_ROS_UIK
11.90.144.19;lag-3:73*;ac:cb:51:00:58:6c;03h22m34s;USI_ROS_UIK
11.90.144.20;lag-3:73*;ac:cb:51:00:55:a0;03h52m55s;USI_ROS_UIK
11.90.144.21;lag-3:73*;ac:cb:51:00:5c:16;03h55m51s;USI_ROS_UIK
11.90.144.22;lag-3:73*;ac:cb:51:00:54:fd;03h15m40s;USI_ROS_UIK
11.90.144.23;lag-3:73*;ac:cb:51:00:5a:c6;03h56m29s;USI_ROS_UIK
11.90.144.24;lag-3:73*;ac:cb:51:00:59:2b;03h59m31s;USI_ROS_UIK
11.90.144.25;lag-3:73*;ac:cb:51:00:5c:1f;03h54m59s;USI_ROS_UIK
11.90.144.26;lag-3:73*;ac:cb:51:00:59:05;02h44m20s;USI_ROS_UIK
11.90.144.27;lag-3:73*;ac:cb:51:00:5c:55;03h53m49s;USI_ROS_UIK
11.90.144.28;lag-3:73*;ac:cb:51:00:5c:87;03h38m52s;USI_ROS_UIK
11.90.144.29;lag-3:73*;ac:cb:51:00:5b:a7;03h53m24s;USI_ROS_UIK
11.90.144.30;lag-3:73*;ac:cb:51:00:5b:f7;03h48m49s;USI_ROS_UIK
11.90.144.31;lag-3:73*;ac:cb:51:00:5c:5b;03h58m25s;USI_ROS_UIK
11.90.144.32;lag-3:73*;ac:cb:51:00:56:b8;03h47m48s;USI_ROS_UIK
11.90.144.33;lag-3:73*;ac:cb:51:00:5a:b8;03h34m29s;USI_ROS_UIK
11.90.144.34;lag-3:73*;ac:cb:51:00:5a:bc;03h58m11s;USI_ROS_UIK
11.90.144.35;lag-3:73*;ac:cb:51:00:55:c1;03h34m15s;USI_ROS_UIK
11.90.54.2;lag-3:29*;54:c4:15:78:d1:0d;03h56m58s;USI_ROS_UIK
11.90.54.3;lag-3:29*;54:c4:15:78:d0:e5;03h57m57s;USI_ROS_UIK
11.90.54.4;lag-3:29*;54:c4:15:78:d1:ac;03h59m57s;USI_ROS_UIK
11.90.54.6;lag-3:29*;54:c4:15:78:d0:aa;03h57m57s;USI_ROS_UIK
11.90.54.7;lag-3:29*;54:c4:15:78:d0:92;03h58m57s;USI_ROS_UIK
11.90.54.8;lag-3:29*;54:c4:15:78:d1:c1;03h56m42s;USI_ROS_UIK
11.90.54.9;lag-3:29*;54:c4:15:78:d1:1e;03h58m57s;USI_ROS_UIK
11.90.54.10;lag-3:29*;54:c4:15:78:d1:13;03h59m57s;USI_ROS_UIK
11.90.54.11;lag-3:29*;54:c4:15:78:dd:ce;03h57m57s;USI_ROS_UIK
11.90.54.12;lag-3:29*;54:c4:15:78:d1:31;03h59m57s;USI_ROS_UIK
11.90.54.13;lag-3:29*;54:c4:15:78:d1:0e;03h57m57s;USI_ROS_UIK
11.90.54.14;lag-3:29*;54:c4:15:78:d1:71;03h58m57s;USI_ROS_UIK
11.90.54.15;lag-3:29*;54:c4:15:78:d1:47;03h56m58s;USI_ROS_UIK
11.90.54.16;lag-3:29*;54:c4:15:78:d1:c0;03h57m57s;USI_ROS_UIK
11.90.54.17;lag-3:29*;54:c4:15:78:df:eb;03h56m58s;USI_ROS_UIK
11.90.54.18;lag-3:29*;54:c4:15:78:d1:6a;03h58m57s;USI_ROS_UIK
11.90.54.19;lag-3:29*;54:c4:15:78:d0:52;03h57m42s;USI_ROS_UIK
11.90.54.20;lag-3:29*;54:c4:15:78:d0:39;03h56m58s;USI_ROS_UIK
11.90.54.21;lag-3:29*;54:c4:15:78:d0:f2;03h57m57s;USI_ROS_UIK
11.90.54.22;lag-3:29*;54:c4:15:78:df:df;03h58m57s;USI_ROS_UIK
11.90.54.23;lag-3:29*;54:c4:15:78:e0:0c;03h56m58s;USI_ROS_UIK
11.90.54.24;lag-3:29*;54:c4:15:78:e0:0e;03h59m38s;USI_ROS_UIK
11.90.54.25;lag-3:29*;54:c4:15:78:dd:52;03h59m57s;USI_ROS_UIK
11.90.54.26;lag-3:29*;54:c4:15:78:d1:97;03h58m57s;USI_ROS_UIK
11.90.54.27;lag-3:29*;54:c4:15:78:d1:99;03h58m57s;USI_ROS_UIK
11.90.54.28;lag-3:29*;54:c4:15:78:d1:cd;03h59m57s;USI_ROS_UIK
11.90.54.29;lag-3:29*;54:c4:15:78:d1:d7;03h57m57s;USI_ROS_UIK
11.90.54.30;lag-3:29*;54:c4:15:78:cf:f8;03h58m57s;USI_ROS_UIK
11.90.54.31;lag-3:29*;54:c4:15:78:dd:49;03h56m58s;USI_ROS_UIK
11.90.54.32;lag-3:29*;54:c4:15:78:d0:ab;03h58m57s;USI_ROS_UIK
11.90.54.33;lag-3:29*;54:c4:15:78:d1:b8;03h56m58s;USI_ROS_UIK
11.90.54.34;lag-3:29*;54:c4:15:78:d1:01;03h56m58s;USI_ROS_UIK
11.90.54.35;lag-3:29*;54:c4:15:78:d1:a7;03h58m13s;USI_ROS_UIK
11.90.54.36;lag-3:29*;54:c4:15:78:e1:20;03h58m57s;USI_ROS_UIK
11.90.54.37;lag-3:29*;54:c4:15:78:d0:e3;03h59m57s;USI_ROS_UIK
11.90.54.40;lag-3:29*;64:db:8b:2b:21:4d;03h59m38s;USI_ROS_UIK
11.90.54.41;lag-3:29*;64:db:8b:2b:21:4a;03h49m14s;USI_ROS_UIK
11.90.54.200;lag-3:29*;70:4d:7b:84:9c:f0;04h00m00s;USI_ROS_UIK
11.90.237.2;rvpls;64:db:8b:2b:4c:8e;03h59m43s;USI_ROS_UIK
11.90.237.3;rvpls;64:db:8b:2b:4b:fe;03h53m11s;USI_ROS_UIK
11.90.237.4;rvpls;64:db:8b:2b:25:6b;03h56m28s;USI_ROS_UIK
11.90.237.5;rvpls;64:db:8b:2b:25:4b;03h39m14s;USI_ROS_UIK
11.90.237.6;rvpls;64:db:8b:2b:3d:6e;03h51m49s;USI_ROS_UIK
11.90.237.7;rvpls;64:db:8b:2b:4b:dc;03h59m58s;USI_ROS_UIK
11.90.237.8;rvpls;64:db:8b:2b:2f:88;03h49m44s;USI_ROS_UIK
11.90.237.9;rvpls;64:db:8b:2b:3c:a7;03h59m58s;USI_ROS_UIK
11.90.237.10;rvpls;64:db:8b:2b:57:02;03h55m56s;USI_ROS_UIK
11.90.237.11;rvpls;64:db:8b:2b:3c:74;03h49m34s;USI_ROS_UIK
11.90.237.12;rvpls;64:db:8b:2b:5e:a4;03h48m55s;USI_ROS_UIK
11.90.237.13;rvpls;64:db:8b:2b:4c:7b;03h46m10s;USI_ROS_UIK
11.90.237.14;rvpls;64:db:8b:2b:4c:80;03h52m43s;USI_ROS_UIK
11.90.237.15;rvpls;64:db:8b:2b:55:89;03h46m18s;USI_ROS_UIK
11.90.237.16;rvpls;64:db:8b:2b:4c:cd;03h52m54s;USI_ROS_UIK
11.90.237.17;rvpls;64:db:8b:2b:25:73;03h38m30s;USI_ROS_UIK
11.90.237.18;rvpls;64:db:8b:2b:25:7f;03h42m22s;USI_ROS_UIK
11.90.237.19;rvpls;64:db:8b:2b:2b:6e;03h59m41s;USI_ROS_UIK
11.90.237.20;rvpls;64:db:8b:2b:4c:dc;03h53m19s;USI_ROS_UIK
11.90.237.21;rvpls;64:db:8b:2b:5e:b3;03h49m47s;USI_ROS_UIK
11.90.237.22;rvpls;64:db:8b:2b:4c:df;03h42m17s;USI_ROS_UIK
11.90.237.23;rvpls;64:db:8b:2b:4c:06;03h46m10s;USI_ROS_UIK
11.90.237.24;rvpls;64:db:8b:2b:4c:dd;03h52m55s;USI_ROS_UIK
11.90.237.25;rvpls;64:db:8b:2b:4c:ec;03h49m36s;USI_ROS_UIK
11.90.237.26;rvpls;64:db:8b:2b:4e:3c;03h41m32s;USI_ROS_UIK
11.90.237.27;rvpls;64:db:8b:2b:25:57;02h52m41s;USI_ROS_UIK
11.90.237.28;rvpls;64:db:8b:2b:5d:a1;03h49m36s;USI_ROS_UIK
11.90.237.29;rvpls;64:db:8b:2b:4b:ca;03h49m42s;USI_ROS_UIK
11.90.237.30;rvpls;64:db:8b:2b:5e:9a;03h12m44s;USI_ROS_UIK
11.90.237.31;rvpls;64:db:8b:2b:4e:4b;03h55m27s;USI_ROS_UIK
11.90.237.32;rvpls;64:db:8b:2b:2b:c2;03h49m36s;USI_ROS_UIK
11.90.237.33;rvpls;64:db:8b:2b:5e:b7;03h57m16s;USI_ROS_UIK
11.90.237.34;rvpls;64:db:8b:2b:25:ae;03h59m40s;USI_ROS_UIK
11.90.237.35;rvpls;64:db:8b:2b:25:56;03h27m17s;USI_ROS_UIK
11.90.237.36;rvpls;64:db:8b:2b:25:66;03h41m41s;USI_ROS_UIK
11.90.237.37;rvpls;64:db:8b:2b:4c:95;03h53m29s;USI_ROS_UIK
11.90.237.38;rvpls;64:db:8b:2b:25:6d;03h54m53s;USI_ROS_UIK
11.90.237.39;rvpls;64:db:8b:2b:2a:d2;03h43m38s;USI_ROS_UIK
11.90.237.40;rvpls;64:db:8b:2b:5e:a3;03h56m31s;USI_ROS_UIK
11.90.237.41;rvpls;64:db:8b:2b:5e:da;03h56m49s;USI_ROS_UIK
11.90.237.42;rvpls;64:db:8b:2b:2b:1f;03h53m17s;USI_ROS_UIK
11.90.237.43;rvpls;64:db:8b:2b:55:2b;03h37m52s;USI_ROS_UIK
11.90.55.2;lag-3:25*;54:c4:15:78:e2:5f;03h57m17s;USI_ROS_UIK
11.90.55.3;lag-3:25*;54:c4:15:78:df:dc;03h55m18s;USI_ROS_UIK
11.90.55.4;lag-3:25*;54:c4:15:78:e2:84;03h55m18s;USI_ROS_UIK
11.90.55.5;lag-3:25*;54:c4:15:78:df:f1;03h55m18s;USI_ROS_UIK
11.90.55.6;lag-3:25*;54:c4:15:78:dd:32;03h56m17s;USI_ROS_UIK
11.90.55.7;lag-3:25*;54:c4:15:78:e0:6c;03h55m18s;USI_ROS_UIK
11.90.55.8;lag-3:25*;54:c4:15:78:e0:e2;03h56m17s;USI_ROS_UIK
11.90.55.9;lag-3:25*;54:c4:15:78:e2:62;03h58m40s;USI_ROS_UIK
11.90.55.10;lag-3:25*;54:c4:15:78:e0:67;03h56m17s;USI_ROS_UIK
11.90.55.11;lag-3:25*;54:c4:15:78:e1:12;03h58m17s;USI_ROS_UIK
11.90.55.12;lag-3:25*;54:c4:15:78:e1:0d;03h58m12s;USI_ROS_UIK
11.90.55.13;lag-3:25*;54:c4:15:78:e2:91;03h55m18s;USI_ROS_UIK
11.90.55.14;lag-3:25*;54:c4:15:78:e0:88;03h55m18s;USI_ROS_UIK
11.90.55.15;lag-3:25*;54:c4:15:78:dd:54;03h56m17s;USI_ROS_UIK
11.90.55.16;lag-3:25*;54:c4:15:78:e0:20;03h56m17s;USI_ROS_UIK
11.90.55.17;lag-3:25*;54:c4:15:78:e0:0f;03h56m17s;USI_ROS_UIK
11.90.55.18;lag-3:25*;54:c4:15:78:df:fb;03h55m18s;USI_ROS_UIK
11.90.55.19;lag-3:25*;54:c4:15:78:e1:d5;03h55m18s;USI_ROS_UIK
11.90.55.20;lag-3:25*;54:c4:15:78:e2:86;03h57m17s;USI_ROS_UIK
11.90.55.21;lag-3:25*;54:c4:15:78:e2:5d;03h55m18s;USI_ROS_UIK
11.90.55.22;lag-3:25*;54:c4:15:78:df:3f;03h55m18s;USI_ROS_UIK
11.90.55.23;lag-3:25*;54:c4:15:78:e2:60;03h55m18s;USI_ROS_UIK
11.90.55.24;lag-3:25*;54:c4:15:78:e0:1d;03h56m17s;USI_ROS_UIK
11.90.55.25;lag-3:25*;54:c4:15:78:dd:48;03h55m18s;USI_ROS_UIK
11.90.55.26;lag-3:25*;54:c4:15:78:e2:93;03h57m17s;USI_ROS_UIK
11.90.55.27;lag-3:25*;54:c4:15:78:d1:ca;03h56m17s;USI_ROS_UIK
11.90.55.28;lag-3:25*;54:c4:15:78:df:be;03h56m17s;USI_ROS_UIK
11.90.55.29;lag-3:25*;54:c4:15:78:e2:88;03h56m17s;USI_ROS_UIK
11.90.55.30;lag-3:25*;54:c4:15:78:dd:2f;03h56m17s;USI_ROS_UIK
11.90.55.31;lag-3:25*;54:c4:15:78:dd:70;03h55m18s;USI_ROS_UIK
11.90.55.32;lag-3:25*;54:c4:15:78:dd:74;03h55m18s;USI_ROS_UIK
11.90.55.33;lag-3:25*;54:c4:15:78:e0:07;03h59m17s;USI_ROS_UIK
11.90.55.34;lag-3:25*;54:c4:15:78:d1:ba;03h56m17s;USI_ROS_UIK
11.90.55.35;lag-3:25*;54:c4:15:78:e1:01;03h56m17s;USI_ROS_UIK
11.90.55.36;lag-3:25*;54:c4:15:78:e0:78;03h55m18s;USI_ROS_UIK
11.90.55.37;lag-3:25*;54:c4:15:78:df:e2;03h55m18s;USI_ROS_UIK
11.90.55.40;lag-3:25*;64:db:8b:2b:21:49;03h38m39s;USI_ROS_UIK
11.90.55.41;lag-3:25*;64:db:8b:2b:21:42;03h57m22s;USI_ROS_UIK
11.90.55.42;lag-3:25*;64:db:8b:2b:21:44;03h10m07s;USI_ROS_UIK
11.90.55.43;lag-3:25*;64:db:8b:2b:21:46;03h59m39s;USI_ROS_UIK
10.62.144.250;esat-1/1*;5c:5e:ab:72:c4:08;03h55m05s;USI_IMS_MNG
10.62.140.2;esat-2/1*;5c:5e:ab:72:c4:0a;03h54m09s;USI_IMS_MNG
10.62.140.4;esat-2/1*;00:e0:fc:de:8a:55;03h57m07s;USI_IMS_MNG
10.62.140.5;esat-2/1*;00:18:82:fe:1c:92;03h52m56s;USI_IMS_MNG
10.62.140.6;esat-2/1*;d4:85:64:64:55:fe;03h54m18s;USI_IMS_MNG
10.62.140.8;esat-2/1*;28:6e:d4:7c:37:d4;03h54m28s;USI_IMS_MNG
10.184.246.2;esat-2/1*;5c:5e:ab:72:c4:0a;03h58m23s;USI_IMS_MNG
10.62.146.246;lag-74:7*;28:6e:d4:4f:bd:31;03h52m09s;USI_IMS_MNG
12.245.3.170;lag-3:91*;e8:28:c1:03:af:40;03h56m31s;SZO_MNG
12.245.3.171;lag-3:91*;80:1f:12:7b:9c:d5;03h21m17s;SZO_MNG
12.245.3.178;lag-3:91*;e8:28:c1:07:c5:40;03h57m15s;SZO_MNG
12.245.3.186;lag-3:91*;e8:28:c1:08:92:80;03h57m08s;SZO_MNG
12.245.6.114;lag-3:40*;e8:28:c1:06:f5:80;03h56m52s;SZO_MNG
12.245.6.115;lag-3:40*;02:0a:08:01:76:ff;03h51m19s;SZO_MNG
12.245.3.194;lag-3:91*;e8:28:c1:0a:d8:80;03h57m06s;SZO_MNG
12.245.3.195;lag-3:91*;02:0a:08:01:77:05;01h06m18s;SZO_MNG
12.245.1.66;lag-3:40*;e8:28:c1:2b:16:00;03h58m40s;SZO_MNG
12.245.1.234;lag-3:40*;e8:28:c1:30:90:40;03h56m15s;SZO_MNG
12.245.1.242;lag-3:40*;e8:28:c1:73:8f:00;03h59m49s;SZO_MNG
10.228.83.194;lag-3:16*;a8:f9:4b:89:48:80;03h59m43s;FTTX_MNG
10.228.83.230;lag-3:81*;00:17:e0:55:a6:a0;03h16m39s;FTTX_MNG
10.228.83.234;lag-3:81*;00:17:e0:ab:1b:f8;03h16m52s;FTTX_MNG
10.228.84.16;rvpls;00:13:aa:0e:0b:88;02h57m44s;FTTX_MNG
10.228.84.17;rvpls;00:13:aa:0e:06:94;00h15m28s;FTTX_MNG
10.228.84.18;rvpls;00:13:aa:0e:04:29;01h52m36s;FTTX_MNG
10.228.84.19;rvpls;00:13:aa:0e:04:60;01h15m14s;FTTX_MNG
10.228.84.20;rvpls;00:13:aa:0e:09:e7;03h39m01s;FTTX_MNG
10.228.84.21;rvpls;00:13:aa:0e:06:f4;03h45m17s;FTTX_MNG
10.228.84.22;rvpls;00:13:aa:0e:06:fe;02h12m22s;FTTX_MNG
10.228.84.23;rvpls;00:13:aa:0e:0a:cf;03h49m36s;FTTX_MNG
10.228.84.24;rvpls;00:13:aa:0e:0b:8e;03h23m48s;FTTX_MNG
10.228.84.25;rvpls;00:13:aa:0e:06:0f;02h23m20s;FTTX_MNG
10.228.84.26;rvpls;00:13:aa:0e:08:f2;01h17m31s;FTTX_MNG
10.228.84.27;rvpls;00:13:aa:0e:08:c3;02h18m31s;FTTX_MNG
10.228.84.28;rvpls;00:13:aa:0a:09:2c;01h04m36s;FTTX_MNG
10.228.84.29;rvpls;e8:28:c1:23:35:c0;01h28m53s;FTTX_MNG
10.228.84.30;rvpls;e8:28:c1:25:b7:00;01h28m35s;FTTX_MNG
10.228.84.31;rvpls;e8:28:c1:23:32:80;00h38m34s;FTTX_MNG
10.228.84.32;rvpls;e8:28:c1:23:36:00;01h24m34s;FTTX_MNG
10.228.84.33;rvpls;e8:28:c1:24:bc:00;01h16m05s;FTTX_MNG
10.228.84.34;rvpls;e8:28:c1:23:32:40;01h16m01s;FTTX_MNG
10.228.84.46;rvpls;00:13:aa:0b:08:12;01h59m43s;FTTX_MNG
10.228.84.47;rvpls;00:13:aa:0e:04:ef;02h16m54s;FTTX_MNG
10.228.84.48;rvpls;00:13:aa:0e:06:d7;00h58m34s;FTTX_MNG
10.228.84.49;rvpls;00:13:aa:0e:06:b3;03h45m08s;FTTX_MNG
10.228.84.50;rvpls;e8:28:c1:25:b2:c0;01h27m43s;FTTX_MNG
10.228.84.51;rvpls;e8:28:c1:24:66:40;01h16m12s;FTTX_MNG
10.228.84.60;rvpls;00:02:e3:30:e1:d7;02h14m21s;FTTX_MNG
10.228.84.102;rvpls;f8:f0:82:75:30:c9;03h46m32s;FTTX_MNG
10.228.84.234;rvpls;e0:d9:e3:df:e2:80;03h59m02s;FTTX_MNG
10.228.84.235;rvpls;e0:d9:e3:df:f9:f0;03h59m01s;FTTX_MNG
10.228.84.237;rvpls;00:09:56:10:10:10;00h38m05s;FTTX_MNG
10.228.84.241;rvpls;a8:f9:4b:89:0a:b0;03h59m03s;FTTX_MNG
10.228.84.242;rvpls;a8:f9:4b:81:a8:f0;03h59m25s;FTTX_MNG
